ISO_3166_code,province_th,province_en,zip_code,district_th,district_en,geo_code,subDistrict_th,subDistrict_en
86,ชุมพร,Chumphon,8601,เมืองชุมพร,Mueang Chumphon,860104,บางหมาก,Bang Mak
86,ชุมพร,Chumphon,8601,เมืองชุมพร,Mueang Chumphon,860112,บ้านนา,Ban Na
86,ชุมพร,Chumphon,8601,เมืองชุมพร,Mueang Chumphon,860102,ปากน้ำ,Pak Nam
86,ชุมพร,Chumphon,8601,เมืองชุมพร,Mueang Chumphon,860110,วังไผ่,Wang Phai
86,ชุมพร,Chumphon,8601,เมืองชุมพร,Mueang Chumphon,860111,วังใหม่,Wang Mai
86,ชุมพร,Chumphon,8601,เมืองชุมพร,Mueang Chumphon,860115,วิสัยเหนือ,Wisai Nuea
86,ชุมพร,Chumphon,8601,เมืองชุมพร,Mueang Chumphon,860116,หาดทรายรี,Hat Sai Ri
86,ชุมพร,Chumphon,8601,เมืองชุมพร,Mueang Chumphon,860109,หาดพันไกร,Hat Phan Krai
86,ชุมพร,Chumphon,8605,ละแม,Lamae,860504,ทุ่งคาวัด,Thung Kha Wat
86,ชุมพร,Chumphon,8605,ละแม,Lamae,860502,ทุ่งหลวง,Thung Luang
86,ชุมพร,Chumphon,8605,ละแม,Lamae,860501,ละแม,Lamae
86,ชุมพร,Chumphon,8605,ละแม,Lamae,860503,สวนแตง,Suan Taeng
86,ชุมพร,Chumphon,8607,สวี,Sawi,860711,เขาค่าย,Khao Khai
86,ชุมพร,Chumphon,8607,สวี,Sawi,860710,เขาทะลุ,Khao Thalu
86,ชุมพร,Chumphon,8607,สวี,Sawi,860707,ครน,Khron
86,ชุมพร,Chumphon,8607,สวี,Sawi,860706,ด่านสวี,Dan Sawi
86,ชุมพร,Chumphon,8607,สวี,Sawi,860704,ท่าหิน,Tha Hin
86,ชุมพร,Chumphon,8607,สวี,Sawi,860703,ทุ่งระยะ,Thung Raya
86,ชุมพร,Chumphon,8607,สวี,Sawi,860701,นาโพธิ์,Na Pho
86,ชุมพร,Chumphon,8607,สวี,Sawi,860709,นาสัก,Na Sak
86,ชุมพร,Chumphon,8607,สวี,Sawi,860705,ปากแพรก,Pak Phraek
86,ชุมพร,Chumphon,8607,สวี,Sawi,860708,วิสัยใต้,Wisai Tai
86,ชุมพร,Chumphon,8607,สวี,Sawi,860702,สวี,Sawi
86,ชุมพร,Chumphon,8604,หลังสวน,Lang Suan,860402,ขันเงิน,Khan Ngoen
86,ชุมพร,Chumphon,8604,หลังสวน,Lang Suan,860403,ท่ามะพลา,Tha Maphla
86,ชุมพร,Chumphon,8604,หลังสวน,Lang Suan,860404,นาขา,Na Kha
86,ชุมพร,Chumphon,8604,หลังสวน,Lang Suan,860405,นาพญา,Na Phaya
86,ชุมพร,Chumphon,8604,หลังสวน,Lang Suan,860408,บางน้ำจืด,Bang Nam Chuet
86,ชุมพร,Chumphon,8604,หลังสวน,Lang Suan,860407,บางมะพร้าว,Bang Maphrao
86,ชุมพร,Chumphon,8604,หลังสวน,Lang Suan,860406,บ้านควน,Ban Khuan
86,ชุมพร,Chumphon,8604,หลังสวน,Lang Suan,860409,ปากน้ำ,Pak Nam
86,ชุมพร,Chumphon,8604,หลังสวน,Lang Suan,860410,พ้อแดง,Pho Daeng
86,ชุมพร,Chumphon,8604,หลังสวน,Lang Suan,860412,วังตะกอ,Wang Tako
86,ชุมพร,Chumphon,8604,หลังสวน,Lang Suan,860401,หลังสวน,Lang Suan
86,ชุมพร,Chumphon,8604,หลังสวน,Lang Suan,860413,หาดยาย,Hat Yai
86,ชุมพร,Chumphon,8604,หลังสวน,Lang Suan,860411,แหลมทราย,Laem Sai
57,เชียงราย,Chiang Rai,5714,ขุนตาล,Khun Tan,571401,ต้า,Ta
57,เชียงราย,Chiang Rai,5714,ขุนตาล,Khun Tan,571402,ป่าตาล,Pa Tan
57,เชียงราย,Chiang Rai,5714,ขุนตาล,Khun Tan,571403,ยางฮอม,Yang Hom
57,เชียงราย,Chiang Rai,5703,เชียงของ,Chiang Khong,570303,ครึ่ง,Khrueng
57,เชียงราย,Chiang Rai,5703,เชียงของ,Chiang Khong,570304,บุญเรือง,Bunrueang
57,เชียงราย,Chiang Rai,5703,เชียงของ,Chiang Khong,570310,ริมโขง,Rim Khong
57,เชียงราย,Chiang Rai,5703,เชียงของ,Chiang Khong,570301,เวียง,Wiang
57,เชียงราย,Chiang Rai,5703,เชียงของ,Chiang Khong,570308,ศรีดอนชัย,Si Don Chai
57,เชียงราย,Chiang Rai,5703,เชียงของ,Chiang Khong,570302,สถาน,Sathan
57,เชียงราย,Chiang Rai,5703,เชียงของ,Chiang Khong,570305,ห้วยซ้อ,Huai So
57,เชียงราย,Chiang Rai,5708,เชียงแสน,Chiang Saen,570803,บ้านแซว,Ban Saeo
57,เชียงราย,Chiang Rai,5708,เชียงแสน,Chiang Saen,570802,ป่าสัก,Pa Sak
57,เชียงราย,Chiang Rai,5708,เชียงแสน,Chiang Saen,570805,แม่เงิน,Mae Ngoen
57,เชียงราย,Chiang Rai,5708,เชียงแสน,Chiang Saen,570806,โยนก,Yonok
57,เชียงราย,Chiang Rai,5708,เชียงแสน,Chiang Saen,570801,เวียง,Wiang
57,เชียงราย,Chiang Rai,5708,เชียงแสน,Chiang Saen,570804,ศรีดอนมูล,Si Don Mun
57,เชียงราย,Chiang Rai,5718,ดอยหลวง,Doi Luang,571802,โชคชัย,Chok Chai
57,เชียงราย,Chiang Rai,5718,ดอยหลวง,Doi Luang,571801,ปงน้อย,Pong Noi
57,เชียงราย,Chiang Rai,5718,ดอยหลวง,Doi Luang,571803,หนองป่าก่อ,Nong Pa Ko
57,เชียงราย,Chiang Rai,5704,เทิง,Thoeng,570402,งิ้ว,Ngio
57,เชียงราย,Chiang Rai,5704,เทิง,Thoeng,570405,เชียงเคี่ยน,Chiang Khian
57,เชียงราย,Chiang Rai,5704,เทิง,Thoeng,570409,ตับเต่า,Tap Tao
57,เชียงราย,Chiang Rai,5704,เทิง,Thoeng,570403,ปล้อง,Plong
57,เชียงราย,Chiang Rai,5704,เทิง,Thoeng,570404,แม่ลอย,Mae Loi
57,เชียงราย,Chiang Rai,5704,เทิง,Thoeng,570401,เวียง,Wiang
57,เชียงราย,Chiang Rai,5704,เทิง,Thoeng,570412,ศรีดอนไชย,Si Don Chai
57,เชียงราย,Chiang Rai,5704,เทิง,Thoeng,570411,สันทรายงาม,San Sai Ngam
57,เชียงราย,Chiang Rai,5704,เทิง,Thoeng,570410,หงาว,Ngao
57,เชียงราย,Chiang Rai,5704,เทิง,Thoeng,570413,หนองแรด,Nong Raet
57,เชียงราย,Chiang Rai,5706,ป่าแดด,Pa Daet,570602,ป่าแงะ,Pa Ngae
57,เชียงราย,Chiang Rai,5706,ป่าแดด,Pa Daet,570601,ป่าแดด,Pa Daet
57,เชียงราย,Chiang Rai,5706,ป่าแดด,Pa Daet,570605,โรงช้าง,Rong Chang
57,เชียงราย,Chiang Rai,5706,ป่าแดด,Pa Daet,570606,ศรีโพธิ์เงิน,Si Pho Ngoen
57,เชียงราย,Chiang Rai,5706,ป่าแดด,Pa Daet,570603,สันมะค่า,San Makha
57,เชียงราย,Chiang Rai,5712,พญาเม็งราย,Phaya Mengrai,571205,ตาดควัน,Tat Khwan
57,เชียงราย,Chiang Rai,5712,พญาเม็งราย,Phaya Mengrai,571204,เม็งราย,Mengrai
57,เชียงราย,Chiang Rai,5712,พญาเม็งราย,Phaya Mengrai,571202,แม่ต๋ำ,Mae Tam
57,เชียงราย,Chiang Rai,5712,พญาเม็งราย,Phaya Mengrai,571201,แม่เปา,Mae Pao
57,เชียงราย,Chiang Rai,5712,พญาเม็งราย,Phaya Mengrai,571203,ไม้ยา,Mai Ya
57,เชียงราย,Chiang Rai,5705,พาน,Phan,570507,เจริญเมือง,Charoen Mueang
57,เชียงราย,Chiang Rai,5705,พาน,Phan,570505,ดอยงาม,Doi Ngam
57,เชียงราย,Chiang Rai,5705,พาน,Phan,570510,ทรายขาว,Sai Khao
57,เชียงราย,Chiang Rai,5705,พาน,Phan,570514,ทานตะวัน,Than Tawan
57,เชียงราย,Chiang Rai,5705,พาน,Phan,570503,ธารทอง,Than Thong
57,เชียงราย,Chiang Rai,5705,พาน,Phan,570508,ป่าหุ่ง,Pa Hung
57,เชียงราย,Chiang Rai,5705,พาน,Phan,570509,ม่วงคำ,Muang Kham
57,เชียงราย,Chiang Rai,5705,พาน,Phan,570513,เมืองพาน,Mueang Phan
57,เชียงราย,Chiang Rai,5705,พาน,Phan,570512,แม่เย็น,Mae Yen
57,เชียงราย,Chiang Rai,5705,พาน,Phan,570502,แม่อ้อ,Mae O
57,เชียงราย,Chiang Rai,5705,พาน,Phan,570515,เวียงห้าว,Wiang Hao
57,เชียงราย,Chiang Rai,5705,พาน,Phan,570511,สันกลาง,San Klang
57,เชียงราย,Chiang Rai,5705,พาน,Phan,570504,สันติสุข,Santi Suk
57,เชียงราย,Chiang Rai,5705,พาน,Phan,570501,สันมะเค็ด,San Makhet
57,เชียงราย,Chiang Rai,5705,พาน,Phan,570506,หัวง้ม,Hua Ngom
57,เชียงราย,Chiang Rai,5701,เมืองเชียงราย,Mueang Chiang Rai,570115,ดอยลาน,Doi Lan
57,เชียงราย,Chiang Rai,5701,เมืองเชียงราย,Mueang Chiang Rai,570120,ดอยฮาง,Doi Hang
57,เชียงราย,Chiang Rai,5701,เมืองเชียงราย,Mueang Chiang Rai,570118,ท่าสาย,Tha Sai
57,เชียงราย,Chiang Rai,5701,เมืองเชียงราย,Mueang Chiang Rai,570121,ท่าสุด,Tha Sut
57,เชียงราย,Chiang Rai,5701,เมืองเชียงราย,Mueang Chiang Rai,570104,นางแล,Nang Lae
57,เชียงราย,Chiang Rai,5701,เมืองเชียงราย,Mueang Chiang Rai,570103,บ้านดู่,Ban Du
57,เชียงราย,Chiang Rai,5701,เมืองเชียงราย,Mueang Chiang Rai,570116,ป่าอ้อดอนชัย,Pa O Don Chai
57,เชียงราย,Chiang Rai,5701,เมืองเชียงราย,Mueang Chiang Rai,570111,แม่กรณ์,Mae Kon
57,เชียงราย,Chiang Rai,5701,เมืองเชียงราย,Mueang Chiang Rai,570105,แม่ข้าวต้ม,Mae Khao Tom
57,เชียงราย,Chiang Rai,5701,เมืองเชียงราย,Mueang Chiang Rai,570106,แม่ยาว,Mae Yao
57,เชียงราย,Chiang Rai,5701,เมืองเชียงราย,Mueang Chiang Rai,570102,รอบเวียง,Rop Wiang
57,เชียงราย,Chiang Rai,5701,เมืองเชียงราย,Mueang Chiang Rai,570114,ริมกก,Rim Kok
57,เชียงราย,Chiang Rai,5701,เมืองเชียงราย,Mueang Chiang Rai,570101,เวียง,Wiang
57,เชียงราย,Chiang Rai,5701,เมืองเชียงราย,Mueang Chiang Rai,570107,สันทราย,San Sai
57,เชียงราย,Chiang Rai,5701,เมืองเชียงราย,Mueang Chiang Rai,570112,ห้วยชมภู,Huai Chomphu
57,เชียงราย,Chiang Rai,5701,เมืองเชียงราย,Mueang Chiang Rai,570113,ห้วยสัก,Huai Sak
57,เชียงราย,Chiang Rai,5707,แม่จัน,Mae Chan,570713,จอมสวรรค์,Chom Sawan
57,เชียงราย,Chiang Rai,5707,แม่จัน,Mae Chan,570702,จันจว้า,Chan Chawa
57,เชียงราย,Chiang Rai,5707,แม่จัน,Mae Chan,570712,จันจว้าใต้,Chan Chawa Tai
57,เชียงราย,Chiang Rai,5707,แม่จัน,Mae Chan,570706,ท่าข้าวเปลือก,Tha Khao Plueak
57,เชียงราย,Chiang Rai,5707,แม่จัน,Mae Chan,570704,ป่าซาง,Pa Sang
57,เชียงราย,Chiang Rai,5707,แม่จัน,Mae Chan,570708,ป่าตึง,Pa Tueng
57,เชียงราย,Chiang Rai,5707,แม่จัน,Mae Chan,570703,แม่คำ,Mae Kham
57,เชียงราย,Chiang Rai,5707,แม่จัน,Mae Chan,570701,แม่จัน,Mae Chan
57,เชียงราย,Chiang Rai,5707,แม่จัน,Mae Chan,570710,แม่ไร่,Mae Rai
57,เชียงราย,Chiang Rai,5707,แม่จัน,Mae Chan,570711,ศรีค้ำ,Si Kham
57,เชียงราย,Chiang Rai,5707,แม่จัน,Mae Chan,570705,สันทราย,San Sai
57,เชียงราย,Chiang Rai,5715,แม่ฟ้าหลวง,Mae Fa Luang,571501,เทอดไทย,Thoet Thai
57,เชียงราย,Chiang Rai,5715,แม่ฟ้าหลวง,Mae Fa Luang,571504,แม่ฟ้าหลวง,Mae Fa Luang
57,เชียงราย,Chiang Rai,5715,แม่ฟ้าหลวง,Mae Fa Luang,571503,แม่สลองนอก,Mae Salong Nok
57,เชียงราย,Chiang Rai,5715,แม่ฟ้าหลวง,Mae Fa Luang,571502,แม่สลองใน,Mae Salong Nai
57,เชียงราย,Chiang Rai,5716,แม่ลาว,Mae Lao,571602,จอมหมอกแก้ว,Chom Mok Kaeo
57,เชียงราย,Chiang Rai,5716,แม่ลาว,Mae Lao,571601,ดงมะดะ,Dong Mada
57,เชียงราย,Chiang Rai,5716,แม่ลาว,Mae Lao,571603,บัวสลี,Bua Sali
57,เชียงราย,Chiang Rai,5716,แม่ลาว,Mae Lao,571604,ป่าก่อดำ,Pa Ko Dam
57,เชียงราย,Chiang Rai,5716,แม่ลาว,Mae Lao,571605,โป่งแพร่,Pong Phrae
57,เชียงราย,Chiang Rai,5710,แม่สรวย,Mae Suai,571007,เจดีย์หลวง,Chedi Luang
57,เชียงราย,Chiang Rai,5710,แม่สรวย,Mae Suai,571005,ท่าก๊อ,Tha Ko
57,เชียงราย,Chiang Rai,5710,แม่สรวย,Mae Suai,571002,ป่าแดด,Pa Daet
57,เชียงราย,Chiang Rai,5710,แม่สรวย,Mae Suai,571003,แม่พริก,Mae Phrik
57,เชียงราย,Chiang Rai,5710,แม่สรวย,Mae Suai,571001,แม่สรวย,Mae Suai
57,เชียงราย,Chiang Rai,5710,แม่สรวย,Mae Suai,571006,วาวี,Wawi
57,เชียงราย,Chiang Rai,5710,แม่สรวย,Mae Suai,571004,ศรีถ้อย,Si Thoi
57,เชียงราย,Chiang Rai,5709,แม่สาย,Mae Sai,570903,เกาะช้าง,Ko Chang
57,เชียงราย,Chiang Rai,5709,แม่สาย,Mae Sai,570908,บ้านด้าย,Ban Dai
57,เชียงราย,Chiang Rai,5709,แม่สาย,Mae Sai,570909,โป่งงาม,Pong Ngam
57,เชียงราย,Chiang Rai,5709,แม่สาย,Mae Sai,570904,โป่งผา,Pong Pha
57,เชียงราย,Chiang Rai,5709,แม่สาย,Mae Sai,570901,แม่สาย,Mae Sai
57,เชียงราย,Chiang Rai,5709,แม่สาย,Mae Sai,570906,เวียงพางคำ,Wiang Phang Kham
57,เชียงราย,Chiang Rai,5709,แม่สาย,Mae Sai,570905,ศรีเมืองชุม,Si Mueang Chum
57,เชียงราย,Chiang Rai,5709,แม่สาย,Mae Sai,570902,ห้วยไคร้,Huai Khrai
57,เชียงราย,Chiang Rai,5713,เวียงแก่น,Wiang Kaen,571304,ท่าข้าม,Tha Kham
57,เชียงราย,Chiang Rai,5713,เวียงแก่น,Wiang Kaen,571302,ปอ,Po
57,เชียงราย,Chiang Rai,5713,เวียงแก่น,Wiang Kaen,571301,ม่วงยาย,Muang Yai
57,เชียงราย,Chiang Rai,5713,เวียงแก่น,Wiang Kaen,571303,หล่ายงาว,Lai Ngao
57,เชียงราย,Chiang Rai,5702,เวียงชัย,Wiang Chai,570206,ดอนศิลา,Don Sila
57,เชียงราย,Chiang Rai,5702,เวียงชัย,Wiang Chai,570203,ผางาม,Pha Ngam
57,เชียงราย,Chiang Rai,5702,เวียงชัย,Wiang Chai,570208,เมืองชุม,Mueang Chum
57,เชียงราย,Chiang Rai,5702,เวียงชัย,Wiang Chai,570202,เวียงชัย,Wiang Chai
57,เชียงราย,Chiang Rai,5702,เวียงชัย,Wiang Chai,570204,เวียงเหนือ,Wiang Nuea
57,เชียงราย,Chiang Rai,5717,เวียงเชียงรุ้ง,Wiang Chiang Rung,571702,ดงมหาวัน,Dong Mahawan
57,เชียงราย,Chiang Rai,5717,เวียงเชียงรุ้ง,Wiang Chiang Rung,571701,ทุ่งก่อ,Thung Ko
57,เชียงราย,Chiang Rai,5717,เวียงเชียงรุ้ง,Wiang Chiang Rung,571703,ป่าซาง,Pa Sang
57,เชียงราย,Chiang Rai,5711,เวียงป่าเป้า,Wiang Pa Pao,571103,บ้านโป่ง,Ban Pong
57,เชียงราย,Chiang Rai,5711,เวียงป่าเป้า,Wiang Pa Pao,571104,ป่างิ้ว,Pa Ngio
57,เชียงราย,Chiang Rai,5711,เวียงป่าเป้า,Wiang Pa Pao,571106,แม่เจดีย์,Mae Chedi
57,เชียงราย,Chiang Rai,5711,เวียงป่าเป้า,Wiang Pa Pao,571107,แม่เจดีย์ใหม่,Mae Chedi Mai
57,เชียงราย,Chiang Rai,5711,เวียงป่าเป้า,Wiang Pa Pao,571102,เวียง,Wiang
57,เชียงราย,Chiang Rai,5711,เวียงป่าเป้า,Wiang Pa Pao,571105,เวียงกาหลง,Wiang Kalong
57,เชียงราย,Chiang Rai,5711,เวียงป่าเป้า,Wiang Pa Pao,571101,สันสลี,San Sali
50,เชียงใหม่,Chiang Mai,5025,กัลยาณิวัฒนา,Galyani Vadhana,502503,แจ่มหลวง,Chaem Luang
50,เชียงใหม่,Chiang Mai,5025,กัลยาณิวัฒนา,Galyani Vadhana,502501,บ้านจันทร์,Ban Chan
50,เชียงใหม่,Chiang Mai,5025,กัลยาณิวัฒนา,Galyani Vadhana,502502,แม่แดด,Mae Daet
50,เชียงใหม่,Chiang Mai,5002,จอมทอง,Chom Thong,500204,ข่วงเปา,Khuang Pao
50,เชียงใหม่,Chiang Mai,5002,จอมทอง,Chom Thong,500207,ดอยแก้ว,Doi Kaeo
50,เชียงใหม่,Chiang Mai,5002,จอมทอง,Chom Thong,500206,บ้านแปะ,Ban Pae
50,เชียงใหม่,Chiang Mai,5002,จอมทอง,Chom Thong,500203,บ้านหลวง,Ban Luang
50,เชียงใหม่,Chiang Mai,5002,จอมทอง,Chom Thong,500209,แม่สอย,Mae Soi
50,เชียงใหม่,Chiang Mai,5002,จอมทอง,Chom Thong,500205,สบเตี๊ยะ,Sop Tia
50,เชียงใหม่,Chiang Mai,5004,เชียงดาว,Chiang Dao,500401,เชียงดาว,Chiang Dao
50,เชียงใหม่,Chiang Mai,5004,เชียงดาว,Chiang Dao,500407,ทุ่งข้าวพวง,Thung Khao Phuang
50,เชียงใหม่,Chiang Mai,5004,เชียงดาว,Chiang Dao,500406,ปิงโค้ง,Ping Khong
50,เชียงใหม่,Chiang Mai,5004,เชียงดาว,Chiang Dao,500405,เมืองคอง,Mueang Khong
50,เชียงใหม่,Chiang Mai,5004,เชียงดาว,Chiang Dao,500403,เมืองงาย,Mueang Ngai
50,เชียงใหม่,Chiang Mai,5004,เชียงดาว,Chiang Dao,500402,เมืองนะ,Mueang Na
50,เชียงใหม่,Chiang Mai,5004,เชียงดาว,Chiang Dao,500404,แม่นะ,Mae Na
50,เชียงใหม่,Chiang Mai,5021,ไชยปราการ,Chai Prakan,502101,ปงตำ,Pong Tam
50,เชียงใหม่,Chiang Mai,5021,ไชยปราการ,Chai Prakan,502103,แม่ทะลบ,Mae Thalop
50,เชียงใหม่,Chiang Mai,5021,ไชยปราการ,Chai Prakan,502102,ศรีดงเย็น,Si Dong Yen
50,เชียงใหม่,Chiang Mai,5021,ไชยปราการ,Chai Prakan,502104,หนองบัว,Nong Bua
50,เชียงใหม่,Chiang Mai,5017,ดอยเต่า,Doi Tao,501701,ดอยเต่า,Doi Tao
50,เชียงใหม่,Chiang Mai,5017,ดอยเต่า,Doi Tao,501702,ท่าเดื่อ,Tha Duea
50,เชียงใหม่,Chiang Mai,5017,ดอยเต่า,Doi Tao,501705,บงตัน,Bong Tan
50,เชียงใหม่,Chiang Mai,5017,ดอยเต่า,Doi Tao,501704,บ้านแอ่น,Ban Aen
50,เชียงใหม่,Chiang Mai,5017,ดอยเต่า,Doi Tao,501706,โปงทุ่ง,Pong Thung
50,เชียงใหม่,Chiang Mai,5017,ดอยเต่า,Doi Tao,501703,มืดกา,Muet Ka
50,เชียงใหม่,Chiang Mai,5005,ดอยสะเก็ด,Doi Saket,500501,เชิงดอย,Choeng Doi
50,เชียงใหม่,Chiang Mai,5005,ดอยสะเก็ด,Doi Saket,500507,ตลาดขวัญ,Talat Khwan
50,เชียงใหม่,Chiang Mai,5005,ดอยสะเก็ด,Doi Saket,500510,ตลาดใหญ่,Talat Yai
50,เชียงใหม่,Chiang Mai,5005,ดอยสะเก็ด,Doi Saket,500514,เทพเสด็จ,Thep Sadet
50,เชียงใหม่,Chiang Mai,5005,ดอยสะเก็ด,Doi Saket,500504,ป่าป้อง,Pa Pong
50,เชียงใหม่,Chiang Mai,5005,ดอยสะเก็ด,Doi Saket,500513,ป่าเมี่ยง,Pa Miang
50,เชียงใหม่,Chiang Mai,5005,ดอยสะเก็ด,Doi Saket,500506,ป่าลาน,Pa Lan
50,เชียงใหม่,Chiang Mai,5005,ดอยสะเก็ด,Doi Saket,500509,แม่คือ,Mae Khue
50,เชียงใหม่,Chiang Mai,5005,ดอยสะเก็ด,Doi Saket,500512,แม่โป่ง,Mae Pong
50,เชียงใหม่,Chiang Mai,5005,ดอยสะเก็ด,Doi Saket,500511,แม่ฮ้อยเงิน,Mae Hoi Ngoen
50,เชียงใหม่,Chiang Mai,5005,ดอยสะเก็ด,Doi Saket,500503,ลวงเหนือ,Luang Nuea
50,เชียงใหม่,Chiang Mai,5005,ดอยสะเก็ด,Doi Saket,500505,สง่าบ้าน,Sa-Nga Ban
50,เชียงใหม่,Chiang Mai,5005,ดอยสะเก็ด,Doi Saket,500502,สันปูเลย,San Pu Loei
50,เชียงใหม่,Chiang Mai,5005,ดอยสะเก็ด,Doi Saket,500508,สำราญราษฎร์,Samran Rat
50,เชียงใหม่,Chiang Mai,5024,ดอยหล่อ,Doi Lo,502401,ดอยหล่อ,Doi Lo
50,เชียงใหม่,Chiang Mai,5024,ดอยหล่อ,Doi Lo,502403,ยางคราม,Yang Khram
50,เชียงใหม่,Chiang Mai,5024,ดอยหล่อ,Doi Lo,502402,สองแคว,Song Khwae
50,เชียงใหม่,Chiang Mai,5024,ดอยหล่อ,Doi Lo,502404,สันติสุข,Santi Suk
50,เชียงใหม่,Chiang Mai,5009,ฝาง,Fang,500912,โป่งน้ำร้อน,Pong Nam Ron
50,เชียงใหม่,Chiang Mai,5009,ฝาง,Fang,500903,ม่อนปิ่น,Mon Pin
50,เชียงใหม่,Chiang Mai,5009,ฝาง,Fang,500911,แม่ข่า,Mae Kha
50,เชียงใหม่,Chiang Mai,5009,ฝาง,Fang,500910,แม่คะ,Mae Kha
50,เชียงใหม่,Chiang Mai,5009,ฝาง,Fang,500904,แม่งอน,Mae Ngon
50,เชียงใหม่,Chiang Mai,5009,ฝาง,Fang,500905,แม่สูน,Mae Sun
50,เชียงใหม่,Chiang Mai,5009,ฝาง,Fang,500901,เวียง,Wiang
50,เชียงใหม่,Chiang Mai,5009,ฝาง,Fang,500906,สันทราย,San Sai
50,เชียงใหม่,Chiang Mai,5011,พร้าว,Phrao,501108,เขื่อนผาก,Khuean Phak
50,เชียงใหม่,Chiang Mai,5011,พร้าว,Phrao,501102,ทุ่งหลวง,Thung Luang
50,เชียงใหม่,Chiang Mai,5011,พร้าว,Phrao,501107,น้ำแพร่,Nam Phrae
50,เชียงใหม่,Chiang Mai,5011,พร้าว,Phrao,501106,บ้านโป่ง,Ban Pong
50,เชียงใหม่,Chiang Mai,5011,พร้าว,Phrao,501103,ป่าตุ้ม,Pa Tum
50,เชียงใหม่,Chiang Mai,5011,พร้าว,Phrao,501104,ป่าไหน่,Pa Nai
50,เชียงใหม่,Chiang Mai,5011,พร้าว,Phrao,501110,แม่ปั๋ง,Mae Pang
50,เชียงใหม่,Chiang Mai,5011,พร้าว,Phrao,501109,แม่แวน,Mae Waen
50,เชียงใหม่,Chiang Mai,5011,พร้าว,Phrao,501101,เวียง,Wiang
50,เชียงใหม่,Chiang Mai,5011,พร้าว,Phrao,501105,สันทราย,San Sai
50,เชียงใหม่,Chiang Mai,5011,พร้าว,Phrao,501111,โหล่งขอด,Long Khot
50,เชียงใหม่,Chiang Mai,5001,เมืองเชียงใหม่,Mueang Chiang Mai,500105,ช้างคลาน,Chang Khlan
50,เชียงใหม่,Chiang Mai,5001,เมืองเชียงใหม่,Mueang Chiang Mai,500107,ช้างเผือก,Chang Phueak
50,เชียงใหม่,Chiang Mai,5001,เมืองเชียงใหม่,Mueang Chiang Mai,500104,ช้างม่อย,Chang Moi
50,เชียงใหม่,Chiang Mai,5001,เมืองเชียงใหม่,Mueang Chiang Mai,500112,ท่าศาลา,Tha Sala
50,เชียงใหม่,Chiang Mai,5001,เมืองเชียงใหม่,Mueang Chiang Mai,500110,ป่าแดด,Pa Daet
50,เชียงใหม่,Chiang Mai,5001,เมืองเชียงใหม่,Mueang Chiang Mai,500115,ป่าตัน,Pa Tan
50,เชียงใหม่,Chiang Mai,5001,เมืองเชียงใหม่,Mueang Chiang Mai,500102,พระสิงห์,Phra Sing
50,เชียงใหม่,Chiang Mai,5001,เมืองเชียงใหม่,Mueang Chiang Mai,500114,ฟ้าฮ่าม,Fa Ham
50,เชียงใหม่,Chiang Mai,5001,เมืองเชียงใหม่,Mueang Chiang Mai,500109,แม่เหียะ,Mae Hia
50,เชียงใหม่,Chiang Mai,5001,เมืองเชียงใหม่,Mueang Chiang Mai,500106,วัดเกต,Wat Ket
50,เชียงใหม่,Chiang Mai,5001,เมืองเชียงใหม่,Mueang Chiang Mai,500101,ศรีภูมิ,Si Phum
50,เชียงใหม่,Chiang Mai,5001,เมืองเชียงใหม่,Mueang Chiang Mai,500116,สันผีเสื้อ,San Phisuea
50,เชียงใหม่,Chiang Mai,5001,เมืองเชียงใหม่,Mueang Chiang Mai,500108,สุเทพ,Suthep
50,เชียงใหม่,Chiang Mai,5001,เมืองเชียงใหม่,Mueang Chiang Mai,500113,หนองป่าครั่ง,Nong Pa Khrang
50,เชียงใหม่,Chiang Mai,5001,เมืองเชียงใหม่,Mueang Chiang Mai,500111,หนองหอย,Nong Hoi
50,เชียงใหม่,Chiang Mai,5001,เมืองเชียงใหม่,Mueang Chiang Mai,500103,หายยา,Hai Ya
50,เชียงใหม่,Chiang Mai,5003,แม่แจ่ม,Mae Chaem,500308,กองแขก,Kong Khaek
50,เชียงใหม่,Chiang Mai,5003,แม่แจ่ม,Mae Chaem,500301,ช่างเคิ่ง,Chang Khoeng
50,เชียงใหม่,Chiang Mai,5003,แม่แจ่ม,Mae Chaem,500302,ท่าผา,Tha Pha
50,เชียงใหม่,Chiang Mai,5003,แม่แจ่ม,Mae Chaem,500303,บ้านทับ,Ban Thap
50,เชียงใหม่,Chiang Mai,5003,แม่แจ่ม,Mae Chaem,500307,ปางหินฝน,Pang Hin Fon
50,เชียงใหม่,Chiang Mai,5003,แม่แจ่ม,Mae Chaem,500305,แม่นาจร,Mae Na Chon
50,เชียงใหม่,Chiang Mai,5003,แม่แจ่ม,Mae Chaem,500304,แม่ศึก,Mae Suek
50,เชียงใหม่,Chiang Mai,5006,แม่แตง,Mae Taeng,500612,กื้ดช้าง,Kuet Chang
50,เชียงใหม่,Chiang Mai,5006,แม่แตง,Mae Taeng,500603,ขี้เหล็ก,Khi Lek
50,เชียงใหม่,Chiang Mai,5006,แม่แตง,Mae Taeng,500604,ช่อแล,Cho Lae
50,เชียงใหม่,Chiang Mai,5006,แม่แตง,Mae Taeng,500611,บ้านช้าง,Ban Chang
50,เชียงใหม่,Chiang Mai,5006,แม่แตง,Mae Taeng,500607,บ้านเป้า,Ban Pao
