name,description,priceRange,latitude,longitude,imgPath,phone,website,openingHour,facility,type,address,province,district,subDistrict,province_code,district_code,sub_district_code,score,ratingCount
Dragonfood,,,7.993275,98.294334,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/b0/ea/89/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/be/b3/fe/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/b0/ea/8d/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/b0/ea/8c/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/b0/ea/8b/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/b0/ea/8a/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/a9/a7/0a/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/a9/a7/09/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2d/2a/c1/f0/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2d/10/77/df/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2d/10/77/de/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/98/f5/8e/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/98/f5/8d/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/98/f5/8c/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/98/f5/8b/caption.jpg?w=500&h=-1&s=1']",+66 62 838 1440,https://th.tripadvisor.com/Restaurant_Review-g1215781-d27495386-Reviews-Dragonfood-Phuket_Town_Phuket.html,{},"['Wifi ฟรี', 'การจอง', 'ซื้อกลับบ้าน', 'ดนตรีสด', 'ที่นั่ง', 'บริการส่ง', 'บริการเครื่องดื่มแอลกอฮอล์', 'มีที่จอดรถ', 'แบบครอบครัว', 'ไวน์และเบียร์']","['รัสเซีย', 'ไทย']","Bang Tao, เมืองภูเก็ต, จังหวัดภูเก็ต 83110 ไทย",ภูเก็ต,ถลาง,,83,8303,0,5,5
Khamin Restaurant Phuket,,"฿349.00 – ฿4,988.00",7.86713,98.33105,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/4f/8b/2c/getlstd-property-photo.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/8c/dd/cd/pad-thai-with-shrimp.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/8a/e7/e5/pineapple-fried-rice.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/8f/73/a0/fried-salty-pork-in-southern.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/95/10/bb/bambu-restaurant.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/8a/e8/0b/laab-tod.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/8f/73/ac/gaeng-kiew-wan.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/8a/e7/ed/mixed-sa-tay.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/84/d0/9b/spring-rolls.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/8f/73/89/stir-fried-baegu-leaves.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/8f/73/cb/stir-fried-chicken-with.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/85/8e/66/tomato-soup.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/85/8e/58/spaghetti-carbonara-sauce.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2d/02/61/5c/khamin-restaurant.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2d/02/61/79/khamin-restaurant.jpg?w=500&h=-1&s=1']",+66 76 521 333,https://th.tripadvisor.com/Restaurant_Review-g1389361-d16122855-Reviews-Khamin_Restaurant_Phuket-Chalong_Phuket_Town_Phuket.html,{},"['Mastercard', 'Visa', 'Wifi ฟรี', 'การจอง', 'ที่จอดรถริมทางฟรี', 'ที่นั่ง', 'บริการเครื่องดื่มแอลกอฮอล์', 'มีที่จอดรถ', 'รับบัตรเครดิต', 'ร้านอาหารปลอดบุหรี่', 'แบบครอบครัว', 'ไวน์และเบียร์']","['นานาชาติ', 'เอเชีย', 'ไทย']","ถนน เจ้าฟ้า Villa Zolitude Resort & Spa, 53/25 หมู่ 5 ซอย บ้านในตรอก, ฉลอง, เมืองภูเก็ต, จังหวัดภูเก็ต 83150 ไทย",ภูเก็ต,เมืองภูเก็ต,,83,8301,0,5,9
Rang Yai Island,,฿138.00 – ฿346.00,7.95398,98.38907,[''],+66 76 239 893,https://th.tripadvisor.com/Restaurant_Review-g1215781-d1514415-Reviews-Rang_Yai_Island-Phuket_Town_Phuket.html,{},"['ที่นั่ง', 'ที่นั่งกลางแจ้ง', 'บริการเครื่องดื่มแอลกอฮอล์']","['จีน', 'บาร์', 'ผับ', 'อาหารทะเล', 'ไทย']","Thepkasattri Rd., เมืองภูเก็ต, จังหวัดภูเก็ต 83200 ไทย",ภูเก็ต,เมืองภูเก็ต,,83,8301,0,4,46
Zen Japanese Restaurant at Central Festival Phuket,,,7.891998,98.367966,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0c/6f/b2/30/photo0jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/e1/56/5b/photo5jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0c/c0/0e/41/photo1jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/e1/56/5c/photo6jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0c/c0/0e/40/photo0jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/09/58/22/zen.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/e1/56/57/photo1jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/f5/fb/12/photo0jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/e1/56/58/photo2jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/e1/56/56/photo0jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/e1/56/5f/photo9jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/09/58/2d/zen.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/09/58/2a/zen.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/e1/56/59/photo3jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/35/dd/98/zen.jpg?w=500&h=-1&s=1']",+66 76 249 735,https://th.tripadvisor.com/Restaurant_Review-g2315814-d2667218-Reviews-Zen_Japanese_Restaurant_at_Central_Festival_Phuket-Wichit_Phuket_Town_Phuket.html,{},"['ซื้อกลับบ้าน', 'ที่นั่ง', 'บริการเครื่องดื่มแอลกอฮอล์', 'บริการเสิร์ฟถึงโต๊ะ', 'สะดวกสำหรับผู้ใช้รถเข็น']","['ซูชิ', 'ญี่ปุ่น', 'เอเชีย']","74 75 ถนนวิชิตสงคราม ชั้น 1 เซ็นทรัลเฟสติวัลภูเก็ต ห้องเลขที่ 139, วิชิต, เมืองภูเก็ต, จังหวัดภูเก็ต 83000 ไทย",ภูเก็ต,เมืองภูเก็ต,,83,8301,0,3.5,56
Tandoori Nights,,,7.814244,98.33945,[''],+66 76 381 629,https://th.tripadvisor.com/Restaurant_Review-g1389361-d4830412-Reviews-Tandoori_Nights-Chalong_Phuket_Town_Phuket.html,{},"['การจอง', 'ซื้อกลับบ้าน', 'ที่นั่ง', 'ที่นั่งกลางแจ้ง', 'บริการเครื่องดื่มแอลกอฮอล์', 'บริการเสิร์ฟถึงโต๊ะ', 'สะดวกสำหรับผู้ใช้รถเข็น']","['อินเดีย', 'เอเชีย']","ฉลอง, เมืองภูเก็ต, จังหวัดภูเก็ต ไทย",ภูเก็ต,เมืองภูเก็ต,,83,8301,0,4.5,107
The Hardstand,,,7.961237,98.38601,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/21/d1/5f/the-hardstand.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/21/d1/51/the-hardstand.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/c2/96/7b/quesadillas-at-the-hardstand.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/32/c6/1e/bride-and-groom-with.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/5b/c3/a6/photo1jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/5b/c3/a5/photo0jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/85/a5/c7/caption.jpg?w=500&h=-1&s=1']",+66 85 785 4715,https://th.tripadvisor.com/Restaurant_Review-g1215781-d3171686-Reviews-The_Hardstand-Phuket_Town_Phuket.html,{},"['ซื้อกลับบ้าน', 'ที่นั่ง', 'ที่นั่งกลางแจ้ง', 'บริการเสิร์ฟถึงโต๊ะ', 'สะดวกสำหรับผู้ใช้รถเข็น']","['ร่วมสมัย', 'ร้านกาแฟ', 'ไทย']","ภูเก็ต โบท ลากูน, เมืองภูเก็ต, จังหวัดภูเก็ต ไทย",ภูเก็ต,เมืองภูเก็ต,,83,8301,0,4.5,30
Mosaic Restaurant,,,7.832078,98.40046,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0c/88/a0/d5/buffet.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/93/72/9a/signature-menu.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/93/72/f4/mosaic-sunday-brunch.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0c/88/a0/d7/indoor.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/93/72/8d/signature-menu.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/93/72/ad/mosaic.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/93/72/ba/mosaic.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/93/72/4e/mosaic-breakfast.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/93/72/cb/mosaic-sunday-brunch.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/93/72/5d/mosaic.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/93/72/e3/mosaic-sunday-brunch.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/93/72/39/mosaic.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0c/88/a0/d4/outdoor.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/9d/98/a7/mosaic.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0b/09/92/b8/at-the-buffet-lines.jpg?w=500&h=-1&s=1']",+66 76 302 900,https://th.tripadvisor.com/Restaurant_Review-g1215781-d7084662-Reviews-Mosaic_Restaurant-Phuket_Town_Phuket.html,{},"['American Express', 'Mastercard', 'Visa', 'Wifi ฟรี', 'การจอง', 'ซื้อกลับบ้าน', 'ที่จอดรถริมถนน', 'ที่จอดรถริมทางฟรี', 'ที่นั่ง', 'ที่นั่งกลางแจ้ง', 'บริการเครื่องดื่มแอลกอฮอล์', 'บริการเสิร์ฟถึงโต๊ะ', 'บาร์เต็มรูปแบบ', 'บุฟเฟ่ต์', 'มีที่จอดรถ', 'มีเก้าอี้สูงสำหรับเด็ก', 'สะดวกสำหรับผู้ใช้รถเข็น', 'โทรทัศน์', 'ไวน์และเบียร์']","['นานาชาติ', 'เอเชีย', 'ไทย']","8/88 หมู่ 7 ถนนศักดิเดช ตำบลวิชิต, เมืองภูเก็ต, จังหวัดภูเก็ต 83000 ไทย",ภูเก็ต,เมืองภูเก็ต,,83,8301,0,4.5,29
ร้านพิเศษ,,฿99.00 – ฿998.00,7.888149,98.38673,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/1f/3d/38/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/1f/48/4a/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/1f/3d/2f/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/1f/5c/f1/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/1f/5c/f2/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/1f/5c/20/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/1f/48/3d/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/1f/5c/23/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/bf/23/b6/phuket-pineapple-spicy.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/bf/1d/c8/stir-fried-crab-meat.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/76/8c/df/grilled-enokitake-noodle.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/bf/73/b5/seafood-tom-yum-noodle.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/bf/20/01/shrimp-wonton-noodle.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/bf/1b/42/deep-fried-chicken-with.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/bf/23/64/cocoa-frappe.jpg?w=500&h=-1&s=1']",+66 97 352 5388,https://th.tripadvisor.com/Restaurant_Review-g2315817-d12852621-Reviews-Piset_Restaurant_Phuket-Talat_Nuea_Phuket_Town_Phuket.html,{},[],"['ดีต่อสุขภาพ', 'พื้นเมือง', 'อาหารทะเล', 'เอเชีย', 'ไทย']","231/3 ถนนเยาวราช, ตลาดเหนือ, เมืองภูเก็ต, จังหวัดภูเก็ต 83000 ไทย",ภูเก็ต,เมืองภูเก็ต,,83,8301,0,4.5,191
"Michel Angelo’s Bar, Lounge and Diner",,,7.882823,98.38823,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/1a/ef/d6/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/1a/ef/d5/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/1a/ef/d4/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/1a/ef/d3/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/1a/ef/d2/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/1a/ef/d1/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/1a/ef/d0/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/1a/ef/cf/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/1a/ef/ce/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/1a/ef/cd/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/1a/ef/cc/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/1a/ef/cb/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/1a/ef/ca/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/1a/ef/c9/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/1a/ef/c8/caption.jpg?w=500&h=-1&s=1']",+66 84 630 1770,https://th.tripadvisor.com/Restaurant_Review-g1215781-d26517213-Reviews-Michel_Angelo_s_Bar_Lounge_and_Diner-Phuket_Town_Phuket.html,{},"['American Express', 'Mastercard', 'Visa', 'Wifi ฟรี', 'การจอง', 'การรับประทานอาหารแบบส่วนตัว', 'ค้นพบ', 'ซื้อกลับบ้าน', 'ที่จอดรถริมถนน', 'ที่นั่ง', 'ที่นั่งกลางแจ้ง', 'บริการส่ง', 'บริการเครื่องดื่มแอลกอฮอล์', 'บาร์ชมกีฬา', 'บาร์ดนตรีแจ๊ส', 'บาร์เต็มรูปแบบ', 'มีที่จอดรถ', 'มีบัตรของขวัญ', 'มีเก้าอี้สูงสำหรับเด็ก', 'รับชำระเงินแบบดิจิทัล', 'รับบัตรเครดิต', 'รับเฉพาะเงินสด', 'สะดวกสำหรับผู้ใช้รถเข็น', 'โทรทัศน์', 'ไวน์และเบียร์']","['ดีต่อสุขภาพ', 'บาร์', 'ผับ', 'สหราชอาณาจักร', 'อิตาลี', 'ไทย']","12 Takuapa Rd, เมืองภูเก็ต, จังหวัดภูเก็ต 83000 ไทย",ภูเก็ต,เมืองภูเก็ต,,83,8301,0,5,2
Pint Factory,,,7.886309,98.392105,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/b5/3e/ed/great-choice-of-draft.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/95/b9/f1/sign-from-outside-and.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/95/ba/05/patio-seating.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/b7/bf/6d/photo3jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/34/2f/96/20171106-194246-largejpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0c/72/07/11/photo0jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/95/ba/17/our-table.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/d1/cf/07/p-20151221-201148-largejpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/95/b9/dc/sign-from-the-mall.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/8b/d4/d3/burger-and-a-beer-highly.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/34/2f/97/20171106-194531-largejpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/8b/d4/ec/local-phuket-beer-with.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/d1/cf/08/p-20151221-201133-largejpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/8b/d4/f5/view-of-restaurant-factory.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/95/ba/2c/also-pasta-with-scallops.jpg?w=500&h=-1&s=1']",+66 83 643 7974,https://th.tripadvisor.com/Restaurant_Review-g1215781-d8758345-Reviews-Pint_Factory-Phuket_Town_Phuket.html,{},"['การจอง', 'ดนตรีสด', 'ที่นั่ง', 'บริการเครื่องดื่มแอลกอฮอล์', 'บริการเสิร์ฟถึงโต๊ะ', 'บาร์เต็มรูปแบบ']","['บาร์', 'ผับ', 'ยุโรป']","ไลม์ไลท์อเวนิว ถนนดีบุก 083 643 7974, เมืองภูเก็ต, จังหวัดภูเก็ต 83000 ไทย",ภูเก็ต,เมืองภูเก็ต,,83,8301,0,3.5,101
แหนมเนืองคุณอ้อสาขาภูเก็ต,,,7.881714,98.3926,[''],+66 94 146 6632,https://th.tripadvisor.com/Restaurant_Review-g2315818-d8758212-Reviews-Naem_Nueng_Khun_Or_Phuket-Talat_Yai_Phuket_Town_Phuket.html,{},['การจอง'],"['เวียดนาม', 'ไทย']","41/27 ถนนมนตรี, ตลาดใหญ่, เมืองภูเก็ต, จังหวัดภูเก็ต 83000 ไทย",ภูเก็ต,เมืองภูเก็ต,,83,8301,0,4,17
Chalong Pier Restaurant & Sports Bar,,฿60.00 – ฿399.00,7.821398,98.34482,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2e/0e/c1/2d/spicy.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2e/0e/c1/2c/shrimp.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2e/0e/c1/30/lasagna.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2e/0e/c1/2b/great-steak.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2e/0e/c1/2f/pork.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2e/0e/c1/2a/delicious.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2e/0e/c1/2e/squid.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2e/0e/c1/29/thai-food.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/fd/29/88/thai-food.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/fd/29/87/fish-and-chips.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/fd/29/86/red-curry.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/2a/8e/25/happy-staff.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/2a/8e/24/outside.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/2a/8e/23/friends.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/2a/8e/22/live-football.jpg?w=500&h=-1&s=1']",+66 86 945 6480,https://th.tripadvisor.com/Restaurant_Review-g1389361-d24031803-Reviews-Chalong_Pier_Restaurant_Sports_Bar-Chalong_Phuket_Town_Phuket.html,{},"['Mastercard', 'Visa', 'Wifi ฟรี', 'การจอง', 'ชายหาด', 'ซื้อกลับบ้าน', 'ที่จอดรถริมทางฟรี', 'ที่นั่ง', 'ที่นั่งกลางแจ้ง', 'บริการเครื่องดื่มแอลกอฮอล์', 'บริการเสิร์ฟถึงโต๊ะ', 'บาร์ชมกีฬา', 'บาร์เต็มรูปแบบ', 'มีที่จอดรถ', 'มีเก้าอี้สูงสำหรับเด็ก', 'รับชำระเงินแบบดิจิทัล', 'รับบัตรเครดิต', 'รับเฉพาะเงินสด', 'ริมน้ำ', 'สะดวกสำหรับผู้ใช้รถเข็น', 'เป็นมิตรกับสุนัข', 'แบบครอบครัว', 'โทรทัศน์', 'ไวน์และเบียร์']","['นักชิม', 'ยุโรป', 'ร้านอาหารมีเบียร์ให้บริการ', 'เอเชีย', 'ไทย']","Sunrise Road, ฉลอง, เมืองภูเก็ต, จังหวัดภูเก็ต 83100 ไทย",ภูเก็ต,เมืองภูเก็ต,,83,8301,0,5,3
