name,description,priceRange,latitude,longitude,imgPath,phone,website,openingHour,facility,type,address,province,district,subDistrict,province_code,district_code,sub_district_code,score,ratingCount
Korean Town Phuket,,,7.887737,98.366516,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/61/7f/40/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/61/7e/c3/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/61/7e/c2/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/61/7e/c1/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/61/7e/c0/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/61/7e/bf/caption.jpg?w=500&h=-1&s=1']",+66 99 242 4922,https://th.tripadvisor.com/Restaurant_Review-g2315814-d25228793-Reviews-Korean_Town_Phuket-Wichit_Phuket_Town_Phuket.html,"{'จันทร์': '10:00-22:00', 'อังคาร': '10:00-22:00', 'พุธ': '10:00-22:00', 'พฤหัสบดี': '10:00-22:00', 'ศุกร์': '10:00-22:00', 'เสาร์': '10:00-22:00', 'อาทิตย์': '10:00-22:00'}",[],['อาหารเกาหลี'],"Choongman Chicken Phuket & Sulbing 79/43 M.4 T.wichit A.muang, วิชิต, เมืองภูเก็ต, จังหวัดภูเก็ต 83000 ไทย",ภูเก็ต,เมืองภูเก็ต,,83,8301,0,5,1
เอ็กซ์คลูซีฟ คาเฟ่ แอนด์ บาร์,,฿50.00 – ฿351.00,7.887692,98.376945,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/f4/4b/40/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/76/a9/b7/relax-at-exclusive-cafe.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/76/a9/98/burger.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/76/a9/97/beef-burger.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/76/a9/96/chicken-burger.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/76/a9/95/burger.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/76/a8/12/chicken-salad-roll.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/76/a8/11/tuna-sandwich.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/76/a8/10/chicken-sandwich.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/76/a8/0f/tuna-salad-roll.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/76/a8/0e/egg-sandwich.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/76/a8/0d/egg-salad-roll.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/76/a4/76/chicken-open-sandwich.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/76/a4/75/egg-open-sandwich.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/76/a4/73/tuna-open-sandwich.jpg?w=500&h=-1&s=1']",+66 99 998 9274,https://th.tripadvisor.com/Restaurant_Review-g2315817-d26352260-Reviews-Exclusive_Cafe_and_Bar-Talat_Nuea_Phuket_Town_Phuket.html,"{'จันทร์': '08:00-19:00', 'อังคาร': '08:00-19:00', 'พุธ': '08:00-19:00', 'พฤหัสบดี': '08:00-19:00', 'ศุกร์': '08:00-19:00', 'เสาร์': '08:00-19:00', 'อาทิตย์': 'ปิด'}","['Wifi ฟรี', 'การจอง', 'การรับประทานอาหารแบบส่วนตัว', 'ซื้อกลับบ้าน', 'ที่นั่ง', 'บริการส่ง', 'ร้านอาหารปลอดบุหรี่']",['อาหารคลีน/สลัด'],"32 Mae Luan Road, ตลาดเหนือ, เมืองภูเก็ต, จังหวัดภูเก็ต 83000 ไทย",ภูเก็ต,เมืองภูเก็ต,,83,8301,0,5,11
ALLTHAI Restaurant,,,7.837454,98.33362,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/23/6c/27/b6/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/23/6c/27/b4/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/23/6c/27/b3/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/28/f1/43/1f/caption.jpg?w=500&h=-1&s=1']",+66 62 353 4111,https://th.tripadvisor.com/Restaurant_Review-g1389361-d24061707-Reviews-ALLTHAI_Restaurant-Chalong_Phuket_Town_Phuket.html,"{'จันทร์': '10:00-22:00', 'อังคาร': '10:00-22:00', 'พุธ': '10:00-22:00', 'พฤหัสบดี': '10:00-22:00', 'ศุกร์': '10:00-22:00', 'เสาร์': '10:00-22:00', 'อาทิตย์': '10:00-22:00'}","['Wifi ฟรี', 'การจอง', 'ซื้อกลับบ้าน', 'ที่จอดรถริมถนน', 'ที่นั่ง', 'ที่นั่งกลางแจ้ง', 'บริการส่ง', 'บริการเสิร์ฟถึงโต๊ะ', 'ริมน้ำ', 'แบบครอบครัว']","['อาหารคลีน/สลัด', 'อาหารรัสเซีย']","37/32 Moo 7 Soi Jaofa,57, ฉลอง, เมืองภูเก็ต, จังหวัดภูเก็ต 83100 ไทย",ภูเก็ต,เมืองภูเก็ต,,83,8301,0,5,3
Somchit Noodle Soup,,,7.880138,98.392105,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/62/1e/ab/somchit-noodle-soup.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/f4/a7/0f/photo0jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/62/1e/b0/somchit-noodle-soup.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/62/1e/9b/somchit-noodle-soup.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/b7/79/17/som-chit.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/62/1e/a3/somchit-noodle-soup.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/62/1e/18/somchit-noodle-soup.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/b7/78/6b/som-chit.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/62/1e/b6/somchit-noodle-soup.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/62/1e/07/somchit-noodle-soup.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/62/1e/99/somchit-noodle-soup.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/62/1e/a2/somchit-noodle-soup.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/62/1e/19/somchit-noodle-soup.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/62/1e/94/somchit-noodle-soup.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/62/1e/1c/somchit-noodle-soup.jpg?w=500&h=-1&s=1']",+66 81 693 7705,https://th.tripadvisor.com/Restaurant_Review-g2315818-d12850774-Reviews-Somchit_Noodle_Soup-Talat_Yai_Phuket_Town_Phuket.html,"{'จันทร์': '08:00-17:00', 'อังคาร': '08:00-17:00', 'พุธ': '08:00-17:00', 'พฤหัสบดี': '08:00-17:00', 'ศุกร์': '08:00-17:00', 'เสาร์': '08:00-17:00', 'อาทิตย์': '08:00-17:00'}",[],"['อาหารจีน', 'อาหารไทย']","214/6 ถนนภูเก็ต, ตลาดใหญ่, เมืองภูเก็ต, จังหวัดภูเก็ต 83000 ไทย",ภูเก็ต,เมืองภูเก็ต,,83,8301,0,4,8
Parlai Seafood,,,7.838467,98.36481,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/04/4a/9c/db/getlstd-property-photo.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/06/46/73/a0/steamed-snapper.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/9e/33/ba/photo0jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/9e/33/bd/photo1jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/12/ce/ac/photo2jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/12/ce/af/photo5jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/12/ce/aa/photo0jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/12/ce/ad/photo3jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/ba/75/9e/parlai-local-seafood.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/12/ce/b0/photo6jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/12/ce/ab/photo1jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/12/ce/ae/photo4jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/12/ce/b2/photo8jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/12/ce/b1/photo7jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/4a/78/33/expensive.jpg?w=500&h=-1&s=1']",+66 76 282 174,https://th.tripadvisor.com/Restaurant_Review-g1389361-d4596779-Reviews-Parlai_Seafood-Chalong_Phuket_Town_Phuket.html,{},"['การจอง', 'ที่นั่ง', 'ที่นั่งกลางแจ้ง', 'บริการเครื่องดื่มแอลกอฮอล์', 'บริการเสิร์ฟถึงโต๊ะ']","['อาหารทะเล', 'อาหารไทย']","Parlai, ฉลอง, เมืองภูเก็ต, จังหวัดภูเก็ต ไทย",ภูเก็ต,เมืองภูเก็ต,,83,8301,0,3.5,35
Lainapa Restaurant,,,7.82082,98.38433,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/21/c9/f7/beef-hamburger.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/21/c9/36/panang-chaiken-chicken.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/21/cc/2d/caesar-salad.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/21/ca/c6/fish-and-chips.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/21/c6/69/deep-fried-squid-with.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/21/cd/16/tom-yum-goong.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/21/ca/5a/phad-thai.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/21/cb/4f/spaghetti-seafood-tomato.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/21/c6/ce/chicken-wings-red-sauce.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/21/c8/e4/lainapa-s-bar.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/21/cb/09/cloud19-cocktail.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/21/c7/d3/pineapple-juice.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/21/cb/b9/lainapa-s-view.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/21/c7/a1/pina-colada.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/21/c9/00/watermelon-milk-shake.jpg?w=500&h=-1&s=1']",+66 76 305 038,https://th.tripadvisor.com/Restaurant_Review-g2315814-d2199405-Reviews-Lainapa_Restaurant-Wichit_Phuket_Town_Phuket.html,"{'จันทร์': '07:00-22:00', 'อังคาร': '07:00-22:00', 'พุธ': '07:00-22:00', 'พฤหัสบดี': '07:00-22:00', 'ศุกร์': '07:00-22:00', 'เสาร์': '07:00-22:00', 'อาทิตย์': '07:00-22:00'}","['การจอง', 'ที่นั่ง', 'บริการเสิร์ฟถึงโต๊ะ']",['อาหารไทย'],"30/10 หมู่ 8, ถนน อ่าวยน-เขาขาด, วิชิต, เมืองภูเก็ต, จังหวัดภูเก็ต 83000 ไทย",ภูเก็ต,เมืองภูเก็ต,,83,8301,0,4,15
Three Monkeys Restaurant,,,7.876314,98.3516,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/50/f2/ac/getlstd-property-photo.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/6e/63/2d/three-monkeys-restaurant.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/6e/63/56/three-monkeys-restaurant.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/6e/63/47/three-monkeys-restaurant.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/6e/63/50/three-monkeys-restaurant.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1d/95/62/7c/three-monkeys-restaurant.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1d/87/4d/b5/three-monkeys-restaurant.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1d/89/28/e0/three-monkeys-restaurant.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1d/85/c3/d2/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1d/85/c3/d1/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1d/87/6e/12/three-monkeys-restaurant.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1d/89/69/23/three-monkeys-restaurant.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1d/87/4d/ba/three-monkeys-restaurant.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1d/8d/37/f9/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1d/87/57/15/three-monkeys-restaurant.jpg?w=500&h=-1&s=1']",+66 98 010 8838,https://th.tripadvisor.com/Restaurant_Review-g2315814-d15059216-Reviews-Three_Monkeys_Restaurant-Wichit_Phuket_Town_Phuket.html,"{'จันทร์': '10:00-23:00', 'อังคาร': '10:00-23:00', 'พุธ': '10:00-23:00', 'พฤหัสบดี': '10:00-23:00', 'ศุกร์': '10:00-23:00', 'เสาร์': '10:00-23:00', 'อาทิตย์': '10:00-23:00'}","['Wifi ฟรี', 'การจอง', 'ซื้อกลับบ้าน', 'มีที่จอดรถ', 'รับบัตรเครดิต']","['อาหารคลีน/สลัด', 'อาหารอเมริกัน', 'อาหารไทย']","105 หมู่ 4 ถ.เหมืองเจ้าฟ้า, วิชิต, เมืองภูเก็ต, จังหวัดภูเก็ต 83000 ไทย",ภูเก็ต,เมืองภูเก็ต,,83,8301,0,5,0
Day & Night of Phuket,,"฿80.00 – ฿1,003.00",7.885968,98.391045,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/22/42/a6/46/day-night-of-phuket-life.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/22/42/a7/bc/day-night-of-phuket-life.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/22/42/a7/b4/day-night-of-phuket-life.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/22/42/a6/1a/day-night-of-phuket-life.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/22/42/a5/c4/day-night-of-phuket-life.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/22/42/a5/bd/day-night-of-phuket-life.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/22/42/a5/d9/day-night-of-phuket-life.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/22/42/a5/e7/day-night-of-phuket-life.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/22/42/9d/71/day-night-of-phuket-life.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/22/42/9e/4b/day-night-of-phuket-life.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/d1/fb/a9/getlstd-property-photo.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/e8/51/17/day-night-of-phuket.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/e8/51/40/day-night-of-phuket.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/e8/51/25/day-night-of-phuket.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/e8/51/27/day-night-of-phuket.jpg?w=500&h=-1&s=1']",+66 76 219 788,https://th.tripadvisor.com/Restaurant_Review-g2315818-d21238792-Reviews-Day_Night_of_Phuket-Talat_Yai_Phuket_Town_Phuket.html,"{'จันทร์': '11:00-23:59', 'อังคาร': '11:00-23:59', 'พุธ': '11:00-23:59', 'พฤหัสบดี': '11:00-23:59', 'ศุกร์': '11:00-23:59', 'เสาร์': '11:00-23:59', 'อาทิตย์': '11:00-23:59'}","['การจอง', 'การรับประทานอาหารแบบส่วนตัว', 'ที่นั่ง', 'ที่นั่งกลางแจ้ง', 'บริการเครื่องดื่มแอลกอฮอล์', 'บริการเสิร์ฟถึงโต๊ะ', 'บาร์เต็มรูปแบบ', 'มีที่จอดรถ', 'รับบัตรเครดิต']","['อาหารอิตาเลี่ยน', 'ร้านเหล้า/บาร์', 'สเต็ก', 'อาหารไทย']","1 / 5 Dibuk Rd., ตลาดใหญ่, เมืองภูเก็ต, จังหวัดภูเก็ต 83000 ไทย",ภูเก็ต,เมืองภูเก็ต,,83,8301,0,5,937
Blue Elephant Cooking School & Restaurant Phuket,,"฿677.00 – ฿4,500.00",7.886127,98.38471,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/04/be/58/36/pad-thai-for-lunch.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/04/be/57/e8/soiree-de-revlon.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/2b/0b/2f/photo0jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1d/98/a8/a9/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1d/7d/60/cf/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/ae/c4/75/repas.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0c/ef/c6/5b/20160912-185817-largejpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/04/37/70/b7/blue-elephant-phuket.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/8a/4d/b5/1513443228036-largejpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/af/53/11/photo4jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/3e/9d/38/photo1jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0c/11/81/e1/photo3jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/04/37/73/2a/blue-elephant-phuket.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/1a/5e/9c/photo2jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/ed/94/42/photo1jpg.jpg?w=500&h=-1&s=1']",+66 76 354 355,https://th.tripadvisor.com/Restaurant_Review-g1215781-d1759741-Reviews-Blue_Elephant_Cooking_School_Restaurant_Phuket-Phuket_Town_Phuket.html,"{'จันทร์': '11:30-22:00', 'อังคาร': '11:30-22:00', 'พุธ': '11:30-22:00', 'พฤหัสบดี': '11:30-22:00', 'ศุกร์': '11:30-22:00', 'เสาร์': '11:30-22:00', 'อาทิตย์': '11:30-22:00'}","['American Express', 'Mastercard', 'Visa', 'Wifi ฟรี', 'การจอง', 'การรับประทานอาหารแบบส่วนตัว', 'ที่จอดรถแบบประทับตรา', 'ที่นั่ง', 'ที่นั่งกลางแจ้ง', 'บริการส่ง', 'บริการเครื่องดื่มแอลกอฮอล์', 'บริการเสิร์ฟถึงโต๊ะ', 'บาร์เต็มรูปแบบ', 'มีที่จอดรถ', 'มีเก้าอี้สูงสำหรับเด็ก', 'รับบัตรเครดิต', 'สะดวกสำหรับผู้ใช้รถเข็น', 'ไวน์และเบียร์']",['อาหารไทย'],"96 ถ.กระบี่ ต.ตลาดเหนือ, เมืองภูเก็ต, จังหวัดภูเก็ต 83000 ไทย",ภูเก็ต,เมืองภูเก็ต,,83,8301,0,4.5,0
ซาว่า เบียน มัคเช่,,฿150.00 – ฿902.00,7.886529,98.38596,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/2e/34/68/2024.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/27/a1/ee/96/cava-bien-marche.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/22/cb/c8/c8/cava-bien-marche.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/2e/40/f3/2024.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/2e/40/f1/2024.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/2e/40/ef/2024.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/2e/3f/c8/the-new-menu-don-t-wait.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/2e/3f/c6/the-new-menu-don-t-wait.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/2e/3f/c4/the-new-menu-don-t-wait.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/2e/3f/c2/the-new-menu-don-t-wait.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/2e/3f/c0/the-new-menu-don-t-wait.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/2e/3f/be/the-new-menu-don-t-wait.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/2e/3d/27/the-new-menu-don-t-wait.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/2e/3d/26/the-new-menu-don-t-wait.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/2e/3d/25/the-new-menu-don-t-wait.jpg?w=500&h=-1&s=1']",+66 83 991 6590,https://th.tripadvisor.com/Restaurant_Review-g2315817-d23823296-Reviews-Cava_bien_marche-Talat_Nuea_Phuket_Town_Phuket.html,"{'จันทร์': 'ปิด', 'อังคาร': '12:00-22:00', 'พุธ': '12:00-22:00', 'พฤหัสบดี': '12:00-22:00', 'ศุกร์': '12:00-22:00', 'เสาร์': '12:00-22:00', 'อาทิตย์': '12:00-22:00'}","['Wifi ฟรี', 'การจอง', 'การรับประทานอาหารแบบส่วนตัว', 'ซื้อกลับบ้าน', 'ที่จอดรถริมถนน', 'ที่นั่ง', 'ที่นั่งกลางแจ้ง', 'บริการเครื่องดื่มแอลกอฮอล์', 'บริการเสิร์ฟถึงโต๊ะ', 'บาร์เต็มรูปแบบ', 'รับชำระเงินแบบดิจิทัล', 'รับบัตรเครดิต', 'แบบครอบครัว', 'ไวน์และเบียร์']","['อาหารคลีน/สลัด', 'อาหารฝรั่งเศส']","78/1 Dibuk Road, ตลาดเหนือ, เมืองภูเก็ต, จังหวัดภูเก็ต 83000 ไทย",ภูเก็ต,เมืองภูเก็ต,,83,8301,0,5,73
